names	x.pos	y.pos	color	S.name	S.annotation	S.mapman	S.cluster	S.direct/indirect	S.TF/Other	S.UP	S.DOWN	T.name	T.annotation	T.mapman	T.cluster	T.direct/indirect	T.TF/Other	T.UP	T.DOWN	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	ORE1	HAT2	SPCH	OBP4	NAC102	ATHB_53	HEC1	indegree	outdegree	transitivity	closeness	betweenness	eccentricity
AT3G63160	-1983.96199564705	-350.262573242187	#3399FF									AT3G63160	FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast outer membrane, thylakoid, chloroplast thylakoid membrane, chloroplast, chloroplast envelope; EXPRESSED IN: 21 plant structures; EXPRESSED DUR /.../3 growth stages; BEST Arabidopsis thaliana protein match is: outer envelope membrane protein 7 (TAIR:AT3G52420.1); Has 26 Blast hits to 26 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT3G63160]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.001074113856069	0	4
AT4G00335	1004.93303656367	-1699.57958984375	#006600									RHB1A	RING-H2 finger B1A [Source:TAIR;Acc:AT4G00335]	protein.degradation.ubiquitin.E3.RING	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	C3H	NO	NO	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	10	0	0.777777777777778	0.001074113856069	0	3
AT4G01330	1184.19864701759	-846.166198730469	#FF0033									AT4G01330	Protein kinase superfamily protein [Source:TAIR;Acc:AT4G01330]	PS.lightreaction.state transition	-- | 2C | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	10	0	0.822222222222222	0.001074113856069	0	3
AT4G01730	-1761.27388716209	-1199.22045898438	#3399FF									PAT18	Protein S-acyltransferase 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9M115]	RNA.regulation of transcription.unclassified	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	8	0	0.928571428571429	0.001074113856069	0	3
AT4G02530	-1583.96016459237	-390.262451171875	#3399FF									AT4G02530	Thylakoid lumenal 16.5 kDa protein, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O22773]	not assigned.no ontology	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0.8	0.001074113856069	0	3
AT4G02800	-1601.27376509178	-1159.22045898438	#3399FF									AT4G02800	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 16 plant structures; EXPRESSED DURING: 9 growth stages; BEST Arabidopsis thaliana protein match is: unknown pr /.../(TAIR:AT5G01970.1); Has 3209 Blast hits to 2720 proteins in 308 species: Archae - 13; Bacteria - 213; Metazoa - 1207; Fungi - 247; Plants - 183; Viruses - 21; Other Eukaryotes - 1325 (source: NCBI BLink). [Source:TAIR;Acc:AT4G02800]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0.571428571428571	0.001074113856069	0	3
AT4G04890	-1488.80086283455	-307.671325683594	#006600	PDF2	Homeobox-leucine zipper protein PROTODERMAL FACTOR 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93V99]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Homeobox	NO	NO	PDF2	Homeobox-leucine zipper protein PROTODERMAL FACTOR 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93V99]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Homeobox	NO	NO	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	10	95	0.09745680450398	0.325288562434418	0.000452033449229	3
AT4G05190	-1921.27657270897	-1359.22045898438	#3399FF									ATK5	Kinesin-5 [Source:UniProtKB/Swiss-Prot;Acc:F4JGP4]	cell.organisation	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.001074113856069	0	4
AT4G10390	-33.9436096691092	-1971.65209960938	#3399FF									AT4G10390	Probable receptor-like protein kinase At4g10390 [Source:UniProtKB/Swiss-Prot;Acc:Q9SV83]	signalling.receptor kinases.misc	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	10	0	0.844444444444444	0.001074113856069	0	3
AT4G12730	1731.97570800781	-399.738128662109	#3399FF									FLA2	Fasciclin-like arabinogalactan protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU13]	cell wall.cell wall proteins.AGPs.AGP	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	YES	NO	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	10	0	0.8	0.001074113856069	0	3
AT4G13180	-1293.81530761719	451.337790970687	#FF0033									AT4G13180	NAD(P)-binding Rossmann-fold superfamily protein [Source:TAIR;Acc:AT4G13180]	misc.short chain dehydrogenase/reductase (SDR)	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	9	0	0.722222222222222	0.001074113856069	0	3
AT4G13410	-513.944010212322	-1971.65209960938	#3399FF									CSLA15	Probable mannan synthase 15 [Source:UniProtKB/Swiss-Prot;Acc:Q9T0L2]	cell wall.cellulose synthesis	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0.9	0.001074113856069	0	3
AT4G13830	967.394340274605	-2031.44287109375	#3399FF									ATJ20	Chaperone protein dnaJ 20, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SDN0]	stress.abiotic.heat	1C | 2C | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	6	0	0.933333333333333	0.001074113856069	0	3
AT4G14200	-2321.27730513084	-1319.22045898438	#3399FF									AT4G14200	Pentatricopeptide repeat (PPR) superfamily protein [Source:TAIR;Acc:AT4G14200]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	YES	NO	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	9	0	0.472222222222222	0.001074113856069	0	3
AT4G14270	377.786407470703	-1857.92980957031	#3399FF									CID2	Polyadenylate-binding protein-interacting protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94AR4]	not assigned.unknown	1B | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	7	0	0.904761904761905	0.001074113856069	0	3
AT4G14550	1263.78263139259	-124.044143676758	#FF0033									IAA14	Auxin-responsive protein IAA14 [Source:UniProtKB/Swiss-Prot;Acc:Q38832]	RNA.regulation of transcription.Aux/IAA family	-- | -- | 3C | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	12	0	0.818181818181818	0.001074113856069	0	3
AT4G14690	763.896646931072	709.579772949219	#3399FF									ELIP2	Early light-induced protein 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q94K66]	signalling.light	-- | -- | -- | 4C | -- | -- | -- | -- | --	Indirect	Other	NO	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0.833333333333333	0.001074113856069	0	3
AT4G14770	-995.965128376385	-1133.97814941406	#9900FF	TCX2	Protein tesmin/TSO1-like CXC 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JIF5]	RNA.regulation of transcription.CPP(Zn),CPP1-related transcription factor family	-- | -- | -- | -- | -- | -- | -- | 8C | --	Direct	CPP	NO	NO	TCX2	Protein tesmin/TSO1-like CXC 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JIF5]	RNA.regulation of transcription.CPP(Zn),CPP1-related transcription factor family	-- | -- | -- | -- | -- | -- | -- | 8C | --	Direct	CPP	NO	NO	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	12	197	0.065709863514845	0.35361216730038	0.001682089769762	3
AT4G15210	-113.943430378338	-1811.65051269531	#3399FF									BAM5	Beta-amylase 5 [Source:UniProtKB/Swiss-Prot;Acc:P25853]	major CHO metabolism.degradation.starch.starch cleavage.beta amylase	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	8	0	0.75	0.001074113856069	0	3
AT4G16390	-1371.21118164063	-235.700706241402	#FF0033									P67	Pentatricopeptide repeat-containing protein At4g16390, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GWE0]	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	-- | -- | -- | -- | -- | -- | 7C | -- | --	Direct	Other	NO	NO	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0.555555555555556	0.001074113856069	0	3
AT4G17340	1743.36596679688	-1016.68469238281	#3399FF									TIP2-2	Probable aquaporin TIP2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q41975]	transport.Major Intrinsic Proteins.TIP	-- | 2B | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	6	0	0.866666666666667	0.001074113856069	0	3
AT4G20870	1263.78263139259	-84.0441589355469	#FF0033									FAH2	Fatty acid 2-hydroxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUC5]	lipid metabolism.FA desaturation.a hydroxylase	-- | -- | 3C | -- | -- | -- | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	9	0	0.805555555555556	0.001074113856069	0	3
AT4G21510	973.554984805855	-1394.96362304688	#FF0033									SKIP27	F-box protein SKIP27 [Source:UniProtKB/Swiss-Prot;Acc:O65416]	protein.degradation.ubiquitin.E3.SCF.FBOX	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	9	0	0.75	0.001074113856069	0	3
AT4G21760	-273.943430378338	-1851.65026855469	#3399FF									BGLU47	Beta-glucosidase 47 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVS1]	misc.gluco-, galacto- and mannosidases	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	6	0	0.866666666666667	0.001074113856069	0	3
AT4G22190	1813.00939941406	-83.06102799904	#3399FF									AT4G22190	unknown protein; Has 283 Blast hits to 154 proteins in 44 species: Archae - 0; Bacteria - 2; Metazoa - 24; Fungi - 12; Plants - 48; Viruses - 0; Other Eukaryotes - 197 (source: NCBI BLink). [Source:TAIR;Acc:AT4G22190]	not assigned.unknown	-- | -- | 3C | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	10	0	0.8	0.001074113856069	0	3
AT4G22570	-593.94388814201	-1811.65051269531	#3399FF									APT3	Adenine phosphoribosyltransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUW2]	nucleotide metabolism.salvage.phosphoribosyltransferases.aprt	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	YES	NO	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	11	0	0.745454545454545	0.001074113856069	0	3
AT4G22910	-353.94388814201	-1731.650390625	#3399FF									FZR2	Protein FIZZY-RELATED 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8L3Z8]	cell.cycle	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0.666666666666667	0.001074113856069	0	3
AT4G23410	-348.052581787109	1025.99149556388	#3399FF									TET5	Tetraspanin-5 [Source:UniProtKB/Swiss-Prot;Acc:Q84WF6]	development.unspecified	-- | -- | -- | -- | 5C | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	8	0	0.892857142857143	0.001074113856069	0	3
AT4G23800	-2321.27730513084	-999.22021484375	#3399FF									HMGB6	High mobility group B protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUP7]	RNA.regulation of transcription.Nucleosome/chromatin assembly factor group	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.666666666666667	0.001074113856069	0	3
AT4G24090	-1903.95869974862	-150.262771606445	#3399FF									AT4G24090	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 144 Blast hits to 142 proteins in 73 species: Arc /.../3; Bacteria - 62; Metazoa - 7; Fungi - 13; Plants - 44; Viruses - 0; Other Eukaryotes - 15 (source: NCBI BLink). [Source:TAIR;Acc:AT4G24090]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.001074113856069	0	4
AT4G24790	-1074.12394185295	-1182.67236328125	#FF0033									F22K18.10	Protein STICHEL-like 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JRP8]	DNA.synthesis/chromatin structure	-- | -- | -- | -- | -- | -- | -- | 8C | --	Direct	Other	YES	NO	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	8	0	0.857142857142857	0.001074113856069	0	3
AT4G25260	1891.97790527344	-279.738159179688	#3399FF									AT4G25260	Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:TAIR;Acc:AT4G25260]	misc.invertase/pectin methylesterase inhibitor family protein	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	YES	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0.9	0.001074113856069	0	3
AT4G27280	-696.588012695313	495.970153808594	#FF0033									AT4G27280	Calcium-binding EF-hand family protein [Source:TAIR;Acc:AT4G27280]	signalling.calcium	-- | -- | -- | -- | -- | 6B | -- | -- | --	Direct	Other	YES	NO	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	6	0	0.6	0.001074113856069	0	3
AT4G27450	647.394462344917	-1951.44299316406	#3399FF									AT4G27450	Aluminium induced protein with YGL and LRDR motifs [Source:TAIR;Acc:AT4G27450]	hormone metabolism.auxin.induced-regulated-responsive-activated	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	10	0	0.844444444444444	0.001074113856069	0	3
AT4G27460	727.394462344917	-2031.44287109375	#3399FF									CBSX5	CBS domain-containing protein CBSX5 [Source:UniProtKB/Swiss-Prot;Acc:Q84WQ5]	not assigned.no ontology	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0.9	0.001074113856069	0	3
AT4G27657	678.274698688885	419.882354736328	#FF0033									AT4G27657	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 9 growth stages; BEST Arabidopsis thaliana protein match is: un /.../protein (TAIR:AT5G54145.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT4G27657]	not assigned.unknown	-- | -- | -- | 4C | -- | 6C | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	12	0	0.818181818181818	0.001074113856069	0	3
AT4G27990	1673.41556596291	-790.903442382813	#3399FF									YLMG1-2	YGGT family protein [Source:TAIR;Acc:AT4G27990]	not assigned.no ontology	-- | 2C | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0.001074113856069	0	3
AT4G29030	-1506.16117329826	-1187.38647460938	#006600									AT4G29030	Putative membrane lipoprotein [Source:TAIR;Acc:AT4G29030]	RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Trihelix	NO	NO	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	8	0	0.535714285714286	0.001074113856069	0	3
AT4G29690	-593.94388814201	-1851.65026855469	#3399FF									AT4G29690	Alkaline-phosphatase-like family protein [Source:TAIR;Acc:AT4G29690]	nucleotide metabolism.phosphotransfer and pyrophosphatases.misc	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	10	0	0.777777777777778	0.001074113856069	0	3
AT4G29740	-113.943430378338	-1851.65026855469	#3399FF									CKX4	Cytokinin dehydrogenase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUJ2]	hormone metabolism.cytokinin.synthesis-degradation	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	6	0	0.8	0.001074113856069	0	3
AT4G30130	-1681.27388716209	-959.220397949219	#3399FF									AT4G30130	Protein of unknown function (DUF630 and DUF632) [Source:TAIR;Acc:AT4G30130]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.333333333333333	0.001074113856069	0	3
AT4G30290	1651.9765625	-279.738159179688	#3399FF									XTH19	Probable xyloglucan endotransglucosylase/hydrolase protein 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0D1]	cell wall.modification	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0.833333333333333	0.001074113856069	0	3
AT4G30410	1504.50162553322	-88.6303939819336	#006600									AT4G30410	sequence-specific DNA binding transcription factors [Source:TAIR;Acc:AT4G30410]	RNA.regulation of transcription.unclassified	-- | -- | 3C | -- | -- | -- | -- | -- | --	Indirect	bHLH	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	10	0	0.888888888888889	0.001074113856069	0	3
AT4G32890	1055.08539605352	7.77818298339844	#9900FF									GATA9	GATA transcription factor 9 [Source:UniProtKB/Swiss-Prot;Acc:O82632]	RNA.regulation of transcription.C2C2(Zn) GATA transcription factor family	-- | -- | 3C | -- | -- | -- | -- | -- | --	Direct	C2C2-Gata	NO	NO	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	17	0	0.595588235294118	0.001074113856069	0	3
AT4G34770	1811.97766113281	-279.738159179688	#3399FF									AT4G34770	SAUR-like auxin-responsive protein family [Source:TAIR;Acc:AT4G34770]	hormone metabolism.auxin.induced-regulated-responsive-activated	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	9	0	0.75	0.001074113856069	0	3
AT4G35620	-1841.27559614647	-959.220397949219	#3399FF									CYCB2-2	Cyclin-B2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q39070]	cell.division	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0.666666666666667	0.001074113856069	0	3
AT4G35720	1139.61279296875	-306.167633056641	#FF0033									AT4G35720	Arabidopsis protein of unknown function (DUF241) [Source:TAIR;Acc:AT4G35720]	not assigned.unknown	-- | -- | 3B | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	9	0	0.805555555555556	0.001074113856069	0	3
AT4G35770	807.394462344917	-2031.44287109375	#3399FF									STR15	Rhodanese-like domain-containing protein 15, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q38853]	development.unspecified	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	10	0	0.622222222222222	0.001074113856069	0	3
AT4G36640	-513.944010212322	-1851.65026855469	#3399FF									AT4G36640	Sec14p-like phosphatidylinositol transfer family protein [Source:TAIR;Acc:AT4G36640]	protein.targeting.secretory pathway.unspecified	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	YES	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	4	0	1	0.001074113856069	0	3
AT4G36740	-740.274658203125	365.716491699219	#9900FF	ATHB-40	Homeobox-leucine zipper protein ATHB-40 [Source:UniProtKB/Swiss-Prot;Acc:O23208]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | -- | -- | -- | -- | 6B | -- | -- | --	Direct	Homeobox	YES	NO	ATHB-40	Homeobox-leucine zipper protein ATHB-40 [Source:UniProtKB/Swiss-Prot;Acc:O23208]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | -- | -- | -- | -- | 6B | -- | -- | --	Direct	Homeobox	YES	NO	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	11	537	0.031079502508074	0.412416851441242	0.00234000040968	2
AT4G37370	-1117.47985839844	891.60807084572	#3399FF									CYP81D8	cytochrome P450, family 81, subfamily D, polypeptide 8 [Source:TAIR;Acc:AT4G37370]	misc.cytochrome P450	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0.001074113856069	0	4
AT4G37510	-1903.95869974862	-470.262512207031	#3399FF									AT4G37510	Ribonuclease III family protein [Source:TAIR;Acc:AT4G37510]	RNA.processing.ribonucleases	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	9	0	0.861111111111111	0.001074113856069	0	3
